非洲	África
Thu̍k-liùng-tshu̍k	Derung
IPhone (Thi-yit thoi)	IPhone (1.ª generación)
Ye̍t-nàm-ngî sṳ-mû	Alfabeto vietnamita
Ólvega	Ólvega
Thú-ngí-khì-ngî sṳ-mû	Alfabeto turco
Longás	Longás
Kô-tá-ha̍p-lû-sṳ	Kota Bharu
Sú-chiuk-khiéu-phiang	Fiebre aftosa humana
Chhṳ̂m-súi-phu-khî	Sham Shui Po
Mielec	Mielec
客家	Hakka
Vù-kau-piáng	Pan plano
Wejherowo	Wejherowo
Pu-yî-chhu̍k	Buyei
Ngì-làn-sṳ	Ciudad de Yilan
Ńg-fù Sṳ̍p-liuk-koet	Dieciséis Reinos
Néu-yok Tû-fi-khî	Área metropolitana de Nueva York
歷峯雧團	Richemont (empresa)
Lanaudière	Lanaudière
Thap-lùn-ti-nò-ngî	Dialecto tarentino
Vòng Sîm-lìn	Cyndi Wang
Chhṳ̀n Kâ-fà	Ella Chen
Tshu-theu-fú	Tofu maloliente
Sû-o-tsṳ́n	Su-ao (Yilan)
Làn-yí	Isla Orquídea (Taiwán)
2009-ngièn sṳ-kie yun-thung-fi	Juegos Mundiales de 2009
Nàm-o-hiông	Nan-ao (Yilan)
Liu̍k-tó-hiông	Isla Verde (Taiwán)
Nàm-kôn-hiông	Nangan
Tûng-sân-hiông (Thòi-nàm)	Dongshan (Tainan)
Ǹg-yèn	Bola de pescado
Lò-tûng-tsṳ́n	Luodong (Yilan)
Tûng-sân-hiông	Dongshan (Yilan)
Tshit-mî-hiông	Qimei
Sâm-sên-hiông	Sanxing (Yilan)
Thòi-vân Ngiùn-hòng	Banco de Taiwán
Vû-hiu-hiông	Wuqiu
Thai-su-hiông	Distrito de Dashu
Mong-ôn-hiông	Wang-an
Pet-kôn-hiông	Beigan
Lie̍t-yí-hiông	Pequeña Kinmen
Yòng-mìn-sân Koet-kâ Kûng-yèn	Yangmingshan
Hak-kâ chhoi	Gastronomía de Hakka
Wong Gaa-khi	Wong Ka Kui
Phìn-fông Kûng-lî	Kilómetro cuadrado
Phùn-tshoi	Pun choi
Liòng Kuet-hiùng	Leung Kwok-hung
Fung-fa-sṳ	Fenghua
F4	F4 (banda)
Chùng-chṳ́	Zongzi
Hak-kâ Yòng-theu-fú	Yong tau fu
Thòi-fûng Mo̍k-Là-Khiet (2009-ngièn)	Tifón Morakot (2009)
Thòi-pet Tshia̍p-yun	Metro de Taipéi
Kí-kóng-hiông	Juguang
Chhòn-yùng Hòng-khûng	EVA Air
Kôn-yîm	Guan Yin
Phài-vân-tshu̍k	Paiwan (pueblo)
Thòi-vân nàm-tó ngî-ngièn	Lenguas formosanas
Lìm-pâ Se-pâu	Linfocito
Phài-vân-ngî	Idioma paiwan
Hak-kâ thú-lèu	Fujian Tulou
Chûng-fà Thai-ho̍k	Universidad Chung Hua
100000	Cien mil
Tûng-khî (Hiông-kóng)	Distrito Este (Hong Kong)
Gaspésie–Îles-de-la-Madeleine	Gaspésie–Îles-de-la-Madeleine
Tshiâ-tshu̍k	She
Sîn-kâ-po Koet-li̍p Thai-ho̍k	Universidad Nacional de Singapur
Sên-sán	Producción (economía)
Chojnice	Chojnice
Bronckhorst	Bronckhorst
Thi-kip-sṳ	Ciudad-prefectura de la República Popular China
Mì-fûn-ho̍k	Diferencial de una función
Tûng-hiông-tshu̍k	Dongxiang
Lâ-fú-tshu̍k	Lahu
Włodawa	Włodawa
Stalowa Wola	Stalowa Wola
Chat-ho̍k Pok-sṳ	Philosophiæ doctor
Lì-tó-khî	Distrito de las Islas
Thông-phûng	Apidae
Tshûng-shîn-yen	Prefectura de Okinawa
Sâm-súi-khî	Sanshui
Montpellier Thai-ho̍k	Universidad de Montpellier
Luceni	Luceni
Fà-khièu	Diáspora china
Lô-kông-khî	Luogang
Madrid Chhṳ-chhṳ Thai-ho̍k	Universidad Autónoma de Madrid
Tshṳ-tshṳ-chû	Prefectura autónoma de China
Medway	Medway
Pó-ôn-khî	Bao'an
Nysa, Pô-làn	Nysa
Belver de Cinca	Belver de Cinca
Pó-ôn-chhu̍k	Bonan
Culemborg	Culemborg
Kôan-tan-sṳ	Kuantan
Hikari-sṳ	Hikari
Krosno	Krosno
Kûng-lî	Kilómetro
Almarza	Almarza
Aldealices	Aldealices
Aldealafuente	Aldealafuente
Alentisque	Alentisque
Adradas	Adradas
Alconaba	Alconaba
Abejar	Abejar
Aldealpozo	Aldealpozo
Alcubilla de las Peñas	Alcubilla de las Peñas
Aldealseñor	Aldealseñor
Alcubilla de Avellaneda	Alcubilla de Avellaneda
Covaleda	Covaleda
Almazul	Almazul
Arcos de Jalón	Arcos de Jalón
Aldehuela de Periáñez	Aldehuela de Periáñez
Almenar de Soria	Almenar de Soria
Vinuesa	Vinuesa
Duruelo de la Sierra	Duruelo de la Sierra
San Leonardo de Yagüe	San Leonardo de Yagüe
Shâu-sân-sṳ	Shaoshan
Tai-tshu̍k	Dai
Mùn-pâ-tshu̍k	Monba
Kiong-tshu̍k	Qiang
Afrikaner-ngìn	Afrikáner
Ngá-tshu̍k	Va
Kûng-yîn	Hectómetro
Fû-yûng-sṳ	Seremban
Jasło	Jasło
Â-chhông-chhu̍k	Achang
Thú-tshu̍k	Tu (etnia)
Kîn-mí	Gigámetro
Pân-kap	Columba guinea
Súi-tshu̍k	Shui
Nyet-láu-tshu̍k	Gelao
Kín-phó-tshu̍k	Jingpo
Lo̍k-pâ-tshu̍k	Lhoba
Li̍t-siuk-tshu̍k	Lisu
Vì-kî Pak-khô Ngî-ngièn Lie̍t-péu	Wikipedia:Lista completa de Wikipedias
Siên-pî-chhu̍k	Xianbei
Billingham	Billingham
Pet-khî (Hiông-kóng)	Distrito Norte (Hong Kong)
Mô-nàm-tshu̍k	Maonan
Nu-tshu̍k	Nu (etnia)
Mu̍k-láu-tshu̍k	Mulao
Sî-sûng-pán-na̍p Thài-tshu̍k Tshṳ-tshṳ-chû	Prefectura autónoma dai de Xishuangbanna
Ngièn-lóng-khî	Yuen Long
Kôn-thòng-khî	Kwun Tong
Khwûi-tshiâng-khî	Kwai Tsing
Phù-mí-tshu̍k	Pumi
Thai-pu-khî	Tai Po
Tet-ngo-tshu̍k	De'ang
Vòng-thai-siên-khî	Distrito de Wong Tai Sin
Tshiên-vân-khî	Distrito de Tsuen Wan
Pu-lóng-chhu̍k	Blang
Thiên-hò-khî	Tianhe
Hàng-thung Chok-ngia̍p Ne-thúng	Sistema operativo móvil
Hói-tshong-khî	Haicang
Pet Québec Thi-khî	Nord-du-Québec
Montérégie	Montérégie
Sun-tet-khî	Shunde
Fân-nyî-khî	Panyu
Québec-ngìn Tóng	Parti québécois
Grahamstown	Grahamstown
Si̍p-mî-khî	Jimei
Daniele Suzuki	Daniele Suzuki
Thûn-mùn-khî	Tuen Mun
Nàm-khî (Hiông-kóng)	Distrito Sur (Hong Kong)
Vân-chái-khî	Wan Chai
Villanueva de Sigena	Villanueva de Sigena
Kô-lò-sî	Colosas
Lò-fù-khî	Luohu
Yàm-thièn-khî	Yantian
Khiâm-nàm Pu-yî-tshu̍k Mèu-tshu̍k Tshṳ-tshṳ-chû	Prefectura autónoma buyei y miao de Qiannan
Lìm-ha Fì-tshu̍k Tshṳ-tshṳ-chû	Prefectura autónoma hui de Linxia
Liùng-kông-khî	Longgang
Graaff-Reinet	Graaff-Reinet
Orania	Orania (Sudáfrica)
Â-pa Chhong-chhu̍k Kiông-chhu̍k Chhṳ-chhṳ-chû	Prefectura autónoma tibetana y qiang de Ngawa
Vú-mîn-yen	Wuming
Hói-tsû-khî	Haizhu
Ye̍t-siù-khî	Yuexiu
Vryheid	Vryheid
Swellendam	Swellendam
Vòng-pu-khî	Distrito de Huangpu
Nàm-hói-khî	Distrito de Nanhai
Lùng-ôn-yen	Long'an
Mâ-sân-yen	Mashan
Tshiùng-fa-sṳ	Conghua
Thùng-ôn-khî	Tong'an
Liu̍k-fûng-sṳ	Lufeng
Siông-ôn-khî	Xiang'an
Sa-fi Mìn-tsú Lièn-sien	Liga de los Socialdemócratas
Vi	Estómago
Liùng-hâ	Nephropidae
Pak-van-mí	Megámetro
Kî-nok-tshu̍k	Jino
Ngo̍k-lùn-tshùn-tshu̍k	Oroqen
Tshòng-tin-yen	Changting
Chaudière-Appalaches	Chaudière-Appalaches
Liông (Nàm-chhèu)	Dinastía Liang
Pet-ngan Thi-khî (Québec)	Côte-Nord
Néu-yok-kóng	Puerto de Nueva York
Tha̍k-é	Dizi
Tân-yit kón-lî-khî	Autoridad unitaria
Hiông-kóng Thit-sṳ-nì Lo̍k-yèn Thu-ká-khî	Hong Kong Disneyland Resort
Sông-lìm-yen	Shanglin
Sâm-kông Thûng-chhu̍k Chhṳ-chhṳ-yen	Sanjiang
Nàm-ôn-sṳ	Nan'an
Àu-choi Fôn	Ephippiorhynchus senegalensis
Kî-chhòng	Aeropuerto
Yen	Condado de la República Popular China
Fûng-tshe̍t-khî	Fengze
Sé-kiok-lî	Lavatorio
Ngìn-kûng Hi-kôn	Órgano artificial
Kîm-siu Yâu-chhu̍k Chhṳ-chhṳ-yen	Jinxiu
Lùng-lìn Kok-chhu̍k Chhṳ-chhṳ-yen	Longlin
Â-ha̍p-sùi-lû-vòng	Asuero
Sṳ-mìn-khî	Siming
Thí-ngoi Mo̍k-yòng-ha̍p	Oxigenación por membrana extracorpórea
Lìm Tan	Lin Dan
分類:Tet-koet	Categoría:Alemania
分類:Yi-thai-li	Categoría:Italia
分類:Kâ-nâ-thai	Categoría:Canadá
分類:Sî-pân-ngà	Categoría:España
分類:Chûng-koet	Categoría:China
分類:Ngi̍t-pún	Categoría:Japón
分類:Àu-thai-li-â	Categoría:Australia
分類:Yin-thu	Categoría:India
分類:Yî-set-lie̍t	Categoría:Israel
分類:Nàm-fî	Categoría:Sudáfrica
Koet-li̍p Thòi-vân Thai-ho̍k Yî-ho̍k-yèn Fu-sat Yî-yèn	Hospital de la Universidad Nacional de Taiwán
Thiên-sái (Hiông-kóng)	The Cullinan
分類:Yin-thu-nì-sî-â	Categoría:Indonesia
分類:Pâ-kî-sṳ̂-thán	Categoría:Pakistán
分類:Pô-làn	Categoría:Polonia
分類:Sîn-kâ-po	Categoría:Singapur
分類:Hòn-koet	Categoría:Corea del Sur
分類:Thai-koet	Categoría:Tailandia
分類:Ye̍t-nàm	Categoría:Vietnam
分類:Phú-nen-lui	Categoría:Mammalia
分類:Tiâu	Categoría:Aves
分類:Chhṳ̍t-vu̍t	Categoría:Plantae
分類:Vu̍t-lí-ho̍k	Categoría:Física
分類:Chhṳ-yèn Khô-ho̍k	Categoría:Ciencias naturales
分類:Sâng-vu̍t-ho̍k	Categoría:Biología
分類:Fa-ho̍k	Categoría:Química
分類:Li̍t-sṳ́	Categoría:Historia
分類:Thi-lî	Categoría:Geografía
分類:Sa-fi	Categoría:Sociedad
分類:Chûng-kau	Categoría:Religión
分類:Thí-yuk	Categoría:Deporte
分類:Khô-ho̍k	Categoría:Ciencia
分類:Lièn-ha̍p-koet	Categoría:Organización de las Naciones Unidas
分類:Êu-chû Lièn-mèn	Categoría:Unión Europea
分類:Kien-chuk-vu̍t	Categoría:Edificios y estructuras
分類:Thûng-sin	Categoría:Comunicación
分類:Thi-khiù	Categoría:Tierra
Zuera	Zuera
Langa del Castillo	Langa del Castillo
Contamina	Contamina
Abiego	Abiego
Abanto	Abanto (Zaragoza)
Kú Lò-mâ	Antigua Roma
La Fueva	La Fueva
Tsui-heu ke Sṳ́m-phan	Juicio Final
Greenwich Thai-ho̍k	Universidad de Greenwich
Sat-mû-ngí-ki-song	I Samuel
分類:Chet-ho̍k	Categoría:Filosofía
分類:Fu̍t-kau	Categoría:Budismo
分類:Kî-tuk-kau	Categoría:Cristianismo
分類:Yù-thai-kau	Categoría:Judaísmo
Ên-tiâu	Águila
Ngùi Pó-lò	Paul Wei
Hò-sṳ̂n	Mililitro
Bochotnica	Bochotnica
琴浦同學	Kotoura-san
分類:Hàng-sên	Categoría:Planetas
分類:Vùn-fa	Categoría:Cultura
分類:Ngìn-vùn Khô-ho̍k	Categoría:Humanidades
分類:Tî-sṳt	Categoría:Conocimiento
Gurrea de Gállego	Religión en Cuba
Hiông-kóng Sṳp-thi Kûng-yèn	Parque del humedal de Hong Kong
Ngiù-yèn	Bola de ternera
Chṳ́-set	Púrpura
Notre-Dame-du-Mont-Carmel, Québec	Notre-Dame-du-Mont-Carmel
Thai-phìn-thiên-koet	Reino Celestial Taiping
Hiông (Thòi-vân)	Kecamatan
Ap-è	Pato
Lù-tshṳ̀	Phalacrocoracidae
分類:Yên-yèn	Categoría:Actores
模板:Tl	Plantilla:Ep
模板:Userbox	Usuario:Userbox/Userbox
模板:Wikipedialang	Plantilla:Portada:Idiomas
分類:Koet-kâ	Categoría:Países
Wikipedia:Kón-lî-yèn	Wikipedia:Bibliotecarios
分類:Chûng-fà Mìn-chhu̍k	Categoría:Etnias de China
分類:Ngìn-vu̍t	Categoría:Personas
分類:Mìn-chhu̍k	Categoría:Etnias
Wikipedia:Hàng-tsṳn-yèn	Wikipedia:Burócratas
Wikipedia:IP chhà-fûng li-ngoi-chá	Wikipedia:Exento de bloqueo a IP
Wikipedia:Kî-hi-ngìn	Wikipedia:Bot
分類:Sṳ̀-kiên	Categoría:Tiempo
分類:Chhṳ-yèn	Categoría:Naturaleza
分類:Kûng-chhàng	Categoría:Ingeniería
分類:Yî-ho̍k	Categoría:Medicina
分類:Chṳn-chṳ	Categoría:Política
分類:Kau-yuk	Categoría:Educación
分類:Kông-ho̍k	Categoría:Óptica
Âi-khi̍p	Egipto
分類:Chat-ho̍k-kâ	Categoría:Filósofos
模板:Bot	Plantilla:Bot
Kâ-nâ-thai	Canadá
分類:Hiûng-ngà-li	Categoría:Hungría
分類:Hî-lia̍p	Categoría:Grecia
分類:Lâ-thot-vì-â	Categoría:Letonia
分類:Yù-hi	Categoría:Juegos
Thiên-koet	Cielo (religión)
分類:Êu-chû koet-kâ	Categoría:Países de Europa
分類:Êu-chû	Categoría:Europa
模板:Documentation	Plantilla:Documentación
Wikipedia:Yung-fu	Wikipedia:Tipos de usuarios
Wikipedia:Sa-khî	Portal:Comunidad
分類:Wikipedians by language	Categoría:Wikipedia:Wikipedistas por idioma
Sṳ̀n Chhai-kî	Sung Jae-ki
Khi-néu Kî-chhòng	Centro de conexión
Khî-ngia̍p	Negocio
Ngiuk-yèn	Albóndiga
模板:Softredirect	Plantilla:Redirección suave
模板:Delete	Plantilla:Destruir
分類:Kî-su̍t	Categoría:Tecnología
分類:Ngî-ngièn	Categoría:Lenguas
Wikipedia:Chhóng-kien Sîn Thiàu-muk	Ayuda:Cómo empezar una página
分類:還無索引嘅頁面	Categoría:Wikipedia:Páginas no indexadas
分類:含有損壞文件鏈接嘅頁面	Categoría:Wikipedia:Páginas con enlaces rotos a archivos
模板:Navbox	Plantilla:Navegación
Thoi-chhú	Canguro
Pak-ha̍p-fâ	Lilium
模板:!	Plantilla:!
模板:!-	Plantilla:!-
模板:Tnavbar	Plantilla:Navbar
模板:Unicode	Plantilla:Unicode
模板:Smallcaps	Plantilla:Versalita
模板:Small	Plantilla:Small
模板:Nowrap	Plantilla:Nowrap
分類:Fî-chû	Categoría:África
分類:Mpumalanga-sén	Categoría:Mpumalanga
分類:Sṳn-kîn	Categoría:Biblia
分類:Si	Categoría:Libros
模板:Pâ-phe̍t	Plantilla:Babel
模板:Reflist	Plantilla:Listaref
模板:Stub	Plantilla:Esbozo
分類:Yî-chhiu	Categoría:Universo
模板:Location map/Info	Plantilla:Mapa de localización/Info
分類:Khûn-chhùng	Categoría:Insecta
分類:Â-chû	Categoría:Asia
分類:Chṳ-li	Categoría:Chile
分類:Sok-lî-â-sén	Categoría:Provincia de Soria
分類:Nàm-mî-chû	Categoría:América del Sur
分類:Khà-sṳ̂-tì-li-â lâu Lòi-ngong	Categoría:Castilla y León
模板:Esoteric	Plantilla:Plantilla compleja
分類:Mâ-lòi-sî-â	Categoría:Malasia
分類:Sṳ̍t-phín	Categoría:Alimentos
模板:SIL	Plantilla:Doc ISO3
分類:Thiàu-mi-liau	Categoría:Condimentos
分類:Chû-chṳt	Categoría:Organizaciones
分類:Ngî-ngièn-ho̍k	Categoría:Lingüística
模板:ITA	Plantilla:ITA
模板:SVK	Plantilla:SVK
模板:Infobox Country	Plantilla:Ficha de país
模板:TUR	Plantilla:TUR
分類:User en-4	Categoría:Wikipedia:Wikipedistas con nivel experto de inglés
分類:User en	Categoría:Wikipedia:Wikipedistas con conocimientos de inglés
分類:User zh	Categoría:Wikipedia:Wikipedistas con conocimientos de chino
分類:User zh-N	Categoría:Wikipedia:Wikipedistas con nivel nativo de chino
分類:User en-2	Categoría:Wikipedia:Wikipedistas con nivel intermedio de inglés
模板:Cite web	Plantilla:Cita web
分類:Hòng-khûng	Categoría:Aviación
模板:Country data	Plantilla:Geodatos
分類:Yím-sṳ̍t	Categoría:Comida y bebida
模板:BS3	Plantilla:BS3
分類:Tsúng-thúng	Categoría:Presidentes
模板:IPA	Plantilla:AFI
分類:Chṳn-chṳ Ngìn-lui	Categoría:Políticos
分類:Mî-chû	Categoría:América
模板:其他	Plantilla:Otros usos
分類:Language user templates	Categoría:Wikipedia:Plantillas Babel
模板:User language-N	Plantilla:BabelN
Wikipedia:GNU自由文檔協議證書	Wikipedia:Texto de la Licencia de documentación libre de GNU
模板:Topicon	Plantilla:Icono en título
分類:Vùn-ho̍k-kâ	Categoría:Escritores
分類:Kiûn-sṳ	Categoría:Fuerzas armadas
分類:Thai-ho̍k	Categoría:Universidades
模板:Country data Malaysia	Plantilla:Geodatos Malasia
模板:Lang-he	Plantilla:Lang-he
模板:Both	Plantilla:Ambas
分類:Sṳ-kie Pok-lám-fi	Categoría:Exposiciones Universales
分類:Chûng-fà Ngìn-mìn Khiung-fò-koet Chú-sit	Categoría:Presidentes de la República Popular China
模板:Documentation subpage	Plantilla:Subpágina de documentación
分類:Fu̍k-tsông	Categoría:Monjes budistas
模板:FIN	Plantilla:FIN
模板:Purge	Plantilla:Purgar
模板:Lang-de	Plantilla:Lang-de
模板:DNK	Plantilla:DNK
模板:Userpage	Plantilla:Página usuario
模板:DEU	Plantilla:DEU
模板:SWE	Plantilla:SWE
模板:User language-4	Plantilla:Babel4
分類:Ye̍t-nàm kî-chhòng	Categoría:Aeropuertos de Vietnam
Kiet-tshòng	Colon
分類:Kûng-sṳ̂	Categoría:Empresas
Â-mí	Attómetro
模板:JPN	Plantilla:JPN
分類:Thien-nó	Categoría:Computadoras
模板:MKD	Plantilla:MKD
模板:LTU	Plantilla:LTU
分類:Sṳ-chhòng	Categoría:Mercados
Mô-li-ngìn	Maorí
分類:Tho-lu	Categoría:Calles y carreteras
模板:Disambig	Plantilla:Desambiguación
分類:Khien-không Khô-ho̍k	Categoría:Ciencias de la salud
分類:Hàng-thung Thien-fa	Categoría:Teléfonos móviles
模板:GRC	Plantilla:GRC
模板:Lang-grc	Plantilla:Lang-grc
模板:CZE	Plantilla:CZE
模板:Lifetime	Plantilla:NF
模板:Lang-en	Plantilla:Lang-en
分類:Chhòn-ngiam-phiang	Categoría:Enfermedades infecciosas
分類:Sîn-kau	Categoría:Protestantismo
模板:GBR	Plantilla:GBR
分類:Sâng-vu̍t	Categoría:Organismos
模板:SVN	Plantilla:SVN
模板:FRA	Plantilla:FRA
分類:Kâ-li-sî-â	Categoría:Galicia
分類:User yue	Categoría:Wikipedia:Wikipedistas con conocimientos de Cantonese
分類:User fr	Categoría:Wikipedia:Wikipedistas con conocimientos de francés
分類:User ja	Categoría:Wikipedia:Wikipedistas con conocimientos de japonés
分類:User pt	Categoría:Wikipedia:Wikipedistas con conocimientos de portugués
分類:User nl-3	Categoría:Wikipedia:Wikipedistas con nivel avanzado de neerlandés
分類:User fr-2	Categoría:Wikipedia:Wikipedistas con nivel intermedio de francés
分類:User ja-2	Categoría:Wikipedia:Wikipedistas con nivel intermedio de japonés
分類:User ko-N	Categoría:Wikipedia:Wikipedistas con nivel nativo de coreano
分類:User fr-N	Categoría:Wikipedia:Wikipedistas con nivel nativo de francés
分類:Vùn-sṳ	Categoría:Sistemas de escritura
分類:Tho-kau	Categoría:Taoísmo
分類:User de	Categoría:Wikipedia:Wikipedistas con conocimientos de alemán
分類:User de-2	Categoría:Wikipedia:Wikipedistas con nivel intermedio de alemán
分類:User de-N	Categoría:Wikipedia:Wikipedistas con nivel nativo de alemán
分類:User en-3	Categoría:Wikipedia:Wikipedistas con nivel avanzado de inglés
分類:User en-N	Categoría:Wikipedia:Wikipedistas con nivel nativo de inglés
分類:User es	Categoría:Wikipedia:Wikipedistas con conocimientos de español
分類:User es-2	Categoría:Wikipedia:Wikipedistas con nivel intermedio de español
分類:User es-N	Categoría:Wikipedia:Wikipedistas con nivel nativo de español
分類:Hiông-kóng Thi-lî	Categoría:Geografía de Hong Kong
模板:Lang-lv	Plantilla:Lang-lv
分類:Yî-set-lie̍t kiûn-vòng	Categoría:Reyes de Israel
分類:Kí-hò-ho̍k	Categoría:Geometría
分類:User ja-1	Categoría:Wikipedia:Wikipedistas con nivel básico de japonés
分類:User ko	Categoría:Wikipedia:Wikipedistas con conocimientos de coreano
模板:Lang-vi	Plantilla:Lang-vi
分類:Lièn-ha̍p-koet Pi-sû-chóng	Categoría:Secretaría general de Naciones Unidas
分類:Hói-yòng	Categoría:Mares
分類:Ido-ngî	Categoría:Ido
模板:LUX	Plantilla:LUX
分類:Thai-yòng-ne	Categoría:Sistema Solar
分類:Kóng-tûng-sén	Categoría:Provincia de Cantón
分類:Fuk-kian	Categoría:Fujian
分類:Koet-chi Chû-chṳt	Categoría:Organizaciones internacionales
分類:Fat-mìn-kâ	Categoría:Inventores
分類:Yím-liau	Categoría:Bebidas
分類:Sa-fi Khô-ho̍k	Categoría:Ciencias sociales
分類:Mî-koet Koet-kâ Kûng-yèn	Categoría:Parques nacionales de Estados Unidos
分類:Kô-tén Kau-yuk	Categoría:Educación superior
分類:Thi-hìn	Categoría:Accidentes geográficos
分類:Pâ-lùn-sî-â Chhṳ-chhṳ-khî	Categoría:Comunidad Valenciana
分類:Thiên-chú-kau	Categoría:Catolicismo
分類:Yîm-ngo̍k-kâ	Categoría:Músicos
模板:!((	Plantilla:!((
模板:))!	Plantilla:))!
模板:Lang	Plantilla:Lang
分類:Fa-kâ	Categoría:Pintores
分類:Yin-thu chûng-kau	Categoría:Religión en la India
分類:Ho̍k-su̍t	Categoría:Academia
分類:Ngìn-lui	Categoría:Humanos
模板:CYP	Plantilla:CYP
分類:Yin-thu Thi-lî	Categoría:Geografía de la India
分類:Sông-ngia̍p	Categoría:Comercio
分類:Fap-koet fòng-ti	Categoría:Emperadores de Francia
模板:EST	Plantilla:EST
模板:AUT	Plantilla:AUT
分類:Meu-khô	Categoría:Felidae
分類:Kâ-le̍t-pí-hói	Categoría:Mar Caribe
分類:Thòi-vân Thi-lî	Categoría:Geografía de la República de China
分類:Nì-pok Thi-lî	Categoría:Geografía de Nepal
分類:Thai-khûng-ngìn	Categoría:Astronautas
分類:Chûng-fà Mìn-tshu̍k Tshṳ-tshṳ-chû	Categoría:Prefecturas autónomas de China
分類:Khî-ngia̍p-kâ	Categoría:Empresarios
分類:Fî-li̍t-pîn	Categoría:Filipinas
分類:User nl	Categoría:Wikipedia:Wikipedistas con conocimientos de neerlandés
分類:User zh-1	Categoría:Wikipedia:Wikipedistas con nivel básico de chino
分類:Ho̍k-vi	Categoría:Grados académicos
分類:Pô-sṳ̂ koet-vòng	Categoría:Reyes de Persia
分類:Kîm-yùng	Categoría:Finanzas
分類:Chûng-fà mìn-koet tsúng-thúng	Categoría:Presidentes de la República de China
分類:Thien-sṳ	Categoría:Televisión
分類:Chhòn-kau-sṳ	Categoría:Misionarios
分類:Hói-hia̍p	Categoría:Estrechos
粵語	Chino cantonés
分類:Yin-Êu Ngî-ne	Categoría:Lenguas indoeuropeas
分類:Kî-chhòng	Categoría:Aeropuertos
分類:Fa-ho̍k ngièn-su	Categoría:Elementos químicos
分類:Khô-ho̍k-kâ	Categoría:Científicos
分類:Pâ-kî-sṳ̂-thán Thi-lî	Categoría:Geografía de Pakistán
分類:Kî-tuk-kau lî-ngì	Categoría:Liturgia
分類:Nì-pok	Categoría:Nepal
分類:Thòi-vân	Categoría:Taiwán
分類:Chûng-koet chhèu-thoi	Categoría:Dinastías de China
分類:Pet-mî-chû koet-kâ	Categoría:Países de América del Norte
分類:Sṳ-tshòi	Categoría:Verduras
分類:Súi-kó	Categoría:Frutas
分類:Khiu-yok Sṳn-kîn	Categoría:Antiguo Testamento
分類:Pok-vu̍t-kón	Categoría:Museos
分類:Hì-hèu	Categoría:Clima
分類:Â-chû Thi-lî	Categoría:Geografía de Asia
分類:Ngìn-lui-ho̍k	Categoría:Antropología
分類:Thai-khûng Chhàm	Categoría:Estaciones espaciales
分類:Fap-koet Thai-ho̍k	Categoría:Universidades de Francia
模板:ESP	Plantilla:ESP
分類:Thung-vu̍t	Categoría:Animales
分類:Chit-chhûi Thung-vu̍t	Categoría:Vertebrata
分類:Ngî-yîm-ho̍k	Categoría:Fonética
分類:Hòng-khûng Kûng-sṳ̂	Categoría:Aerolíneas
分類:Ngìn-khièn	Categoría:Derechos humanos
分類:Ngo̍k-hi	Categoría:Instrumentos musicales
分類:Ngî-ne	Categoría:Familias de lenguas
分類:Hon-sṳ	Categoría:Escritura china
分類:Pó-sa̍k	Categoría:Gemas
分類:Koet-kâ Kûng-yèn	Categoría:Parques nacionales
分類:Hi-siong-ho̍k	Categoría:Meteorología
分類:Chûng-mî-chû	Categoría:América Central
分類:Fî-kîm-su̍k	Categoría:No metales
分類:Hiông-kóng	Categoría:Hong Kong
分類:Kóng-sî-sén	Categoría:Guangxi
分類:Yên-liau	Categoría:Combustibles
分類:Sông-hói	Categoría:Shanghái
分類:Sin-sit kî-su̍t	Categoría:Tecnologías de la información
分類:Ngiuk-lui	Categoría:Carnes
分類:Yo̍k-ho̍k	Categoría:Farmacia
分類:Sú-tû	Categoría:Capitales nacionales
分類:Nàm-Â	Categoría:Asia Meridional
分類:Kham-thap-pu-lî-â	Categoría:Cantabria
分類:Â-sṳ̂-thù-lî-â-sṳ̂-sén	Categoría:Asturias
分類:Kîm-su̍k	Categoría:Metales
分類:Thòi-pet-sṳ	Categoría:Taipéi
分類:Lò-màn Ngî-chhu̍k	Categoría:Lenguas romances
分類:Kâu-thûng	Categoría:Transporte
分類:Ngiên-kiu	Categoría:Investigación
分類:Thông-lui	Categoría:Glúcidos
分類:Fòng-ti	Categoría:Emperadores
分類:Nàm-tó ngî-hì	Categoría:Lenguas austronesias
分類:Pet-mî-chû	Categoría:América del Norte
分類:Kô-sú	Categoría:Cantantes
分類:Si-chhòng	Categoría:Tíbet
分類:Sú-ho̍k-kâ	Categoría:Matemáticos
分類:Vu̍t-lî ho̍k-kâ	Categoría:Físicos
分類:Kîn-chi ho̍k-kâ	Categoría:Economistas
分類:Mìn-tsú	Categoría:Democracia
分類:Kî-tuk-kau Li̍t-sṳ́	Categoría:Historia del cristianismo
分類:Àu-mûn	Categoría:Macao
分類:Hàng-sên-ne	Categoría:Sistemas planetarios
分類:Hiông-kóng pan-tó	Categoría:Archipiélagos e islas de Hong Kong
分類:Thòi-vân ngî-ngièn	Categoría:Lenguas de Taiwán
分類:Thòi-vân Koet-kâ Kûng-yèn	Categoría:Parques nacionales de Taiwán
分類:Khiù-lui Yun-thung	Categoría:Deportes de pelota
分類:Ngiùn-hòng	Categoría:Bancos
Fu̍k-vu	Servicio (economía)
分類:Chûng-fà Ngìn-mìn Khiung-fò-koet	Categoría:República Popular China
分類:Kâ-thai-lò-nì-â	Categoría:Cataluña
分類:Khien-không	Categoría:Salud
